Datetime,Counts,kW,OAT,Mixed Temp,Return Temp,Supply Temp
2017-06-05 11:00:00,1.0,0.03462857142857143,82.82300000000001,81.58181818181818,82.4060909090909,77.46954545454545
2017-06-05 12:00:00,214.75,7.435933333333334,76.5029333333333,80.4372166666667,75.04665000000001,66.04758333333331
2017-06-05 13:00:00,231.16666666666666,8.004375,77.17339999999996,82.54373333333335,75.88151666666666,65.57068333333333
2017-06-05 14:00:00,210.66666666666666,7.294566666666667,77.66988333333333,82.33973333333333,76.25413333333334,64.5441
2017-06-05 15:00:00,227.83333333333334,7.888958333333334,77.09731666666666,81.78521666666667,75.52811666666665,62.84521666666668
2017-06-05 16:00:00,232.08333333333334,8.0361,76.9572666666667,83.55996666666668,75.32889999999998,64.11791666666667
2017-06-05 17:00:00,231.08333333333334,8.0015,75.49098333333332,81.89598333333333,73.97466666666665,63.62423333333335
2017-06-05 18:00:00,220.58333333333334,7.637916666666666,73.80129999999998,74.68221666666665,72.88183333333333,62.345733333333335
2017-06-05 19:00:00,221.08333333333334,7.655216666666665,73.56080000000001,76.21301666666666,72.34216666666667,60.96018333333334
2017-06-05 20:00:00,217.58333333333334,7.534033333333334,72.51981666666666,74.35615000000004,71.37930000000003,59.415899999999986
2017-06-05 21:00:00,215.0,7.444583333333331,71.82236666666668,72.35875,70.7763,58.40401666666666
2017-06-05 22:00:00,211.58333333333334,7.326291666666667,70.55988333333333,69.49125000000002,69.62486666666668,56.99239999999998
2017-06-05 23:00:00,207.33333333333334,7.179124999999998,69.59471666666668,66.59403333333331,68.72455,54.9077
2017-06-06 00:00:00,203.66666666666666,7.052166666666666,68.6667,64.61723333333333,67.81411666666668,53.32266666666665
2017-06-06 01:00:00,201.91666666666666,6.991591666666668,68.09268333333334,63.014866666666656,67.34304999999999,52.59233333333334
2017-06-06 02:00:00,203.25,7.037716666666667,67.73676666666667,61.799800000000005,67.08436666666665,52.15633333333333
2017-06-06 03:00:00,218.83333333333334,7.577316666666668,67.68655,60.351783333333316,67.13098333333333,52.43623333333335
2017-06-06 04:00:00,216.08333333333334,7.482083333333333,67.25368333333334,58.79401666666665,66.72938333333333,51.82228333333333
